row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,product_id,product_name,quantity,sales_amount
3208,ORD2115,11-09-2023,20-09-2023,Standard Class,CUST2618,Rahul Davis,Corporate,Canada,Toronto,P1001,Laptop,10,387.18
3209,ORD1276,22-10-2024,26-10-2024,Same Day,CUST3467,Chris Davis,Home Office,Germany,Mumbai,P1008,SSD,2,3890.68
3210,ORD1323,13-06-2023,14-06-2023,Same Day,CUST1880,Jane Taylor,Corporate,USA,Mumbai,P1002,Keyboard,1,3154.56
3211,ORD1492,16-08-2024,18-08-2024,Second Class,CUST1885,Jane Davis,Consumer,Canada,Bangalore,P1006,Printer,2,1490.89
3212,ORD1009,30-08-2024,08-09-2024,Standard Class,CUST1687,Priya Smith,Consumer,USA,Pune,P1003,Mouse,9,2994.28
3213,ORD1873,10-05-2024,13-05-2024,Standard Class,CUST1749,Rahul Patel,Home Office,India,Bangalore,P1001,Laptop,2,3332.28
3214,ORD1934,12-05-2024,18-05-2024,Standard Class,CUST1031,Anjali Smith,Home Office,India,Pune,P1007,Router,8,1912.28
3215,ORD1701,13-05-2025,17-05-2025,First Class,CUST2265,Amit Davis,Corporate,USA,Berlin,P1003,Mouse,2,1894.95
3216,ORD1148,17-11-2023,22-11-2023,First Class,CUST2783,Rahul Johnson,Consumer,Canada,Mumbai,P1008,SSD,9,2288.37
3217,ORD1273,09-05-2024,12-05-2024,Standard Class,CUST2042,John Smith,Home Office,USA,Mumbai,P1003,Mouse,9,4668.81
3218,ORD1413,17-10-2023,27-10-2023,Second Class,CUST1839,Michael Johnson,Corporate,India,Mumbai,P1002,Keyboard,6,4312.55
3219,ORD2454,08-08-2023,11-08-2023,Standard Class,CUST3237,Sarah Brown,Home Office,UK,Delhi,P1005,Headphones,8,1952.68
3220,ORD1739,01-06-2023,02-06-2023,Standard Class,CUST1902,Jane Johnson,Corporate,Canada,London,P1003,Mouse,5,869.84
3221,ORD1440,21-06-2023,28-06-2023,Standard Class,CUST1415,Anjali Johnson,Corporate,Canada,Pune,P1008,SSD,2,4025.86
3222,ORD1959,24-03-2025,02-04-2025,Second Class,CUST3448,John Brown,Corporate,India,London,P1007,Router,4,2560.65
3223,ORD1525,11-02-2025,14-02-2025,Same Day,CUST1957,Chris Smith,Consumer,USA,Mumbai,P1007,Router,10,2888.19
3224,ORD1171,09-05-2024,15-05-2024,Invalid Mode,CUST2158,Sneha Smith,Corporate,USA,Pune,P1004,Monitor,10,2633.43
3225,ORD1152,04-03-2023,10-03-2023,Same Day,CUST2320,Chris Patel,Consumer,Germany,New York,P1001,Laptop,9,1633.55
3226,ORD2121,26-10-2023,02-11-2023,Same Day,CUST1255,Sarah Gupta,Home Office,UK,Toronto,P1008,SSD,8,3069.36
3227,ORD1101,21-01-2025,22-01-2025,Standard Class,CUST2841,Robert Wilson,Home Office,UK,Mumbai,P1004,Monitor,6,4672.13
3228,ORD1475,26-11-2023,02-12-2023,Standard Class,CUST3037,Olivia Brown,Corporate,USA,Berlin,P1001,Laptop,10,4910.41
3229,ORD1496,12-01-2025,15-01-2025,Standard Class,CUST1482,Daniel Taylor,Consumer,USA,Mumbai,P1003,Mouse,6,584.3
3230,ORD1322,06-03-2023,10-03-2023,Standard Class,CUST2749,Olivia Davis,Corporate,Germany,Mumbai,P1005,Headphones,2,4434.69
3231,ORD2221,10-02-2023,16-02-2023,Second Class,CUST2240,John Sharma,Corporate,India,Pune,P1001,Laptop,8,3208.28
3232,ORD1559,26-05-2025,03-06-2025,Standard Class,CUST2887,John Sharma,Corporate,Germany,London,P1002,Keyboard,8,2855.36
3233,ORD2044,23-07-2024,30-07-2024,Standard Class,CUST1669,Olivia Wilson,Consumer,Canada,Mumbai,P1004,Monitor,5,3191.86
3234,ORD2112,02-12-2024,04-12-2024,Standard Class,CUST3365,John Johnson,Consumer,UK,London,P1004,Monitor,7,2524.25
3235,ORD2423,16-02-2024,24-02-2024,Same Day,CUST1291,Rahul Patel,Consumer,UK,Toronto,P1008,SSD,1,527.34
3236,ORD1079,04-08-2024,07-08-2024,Same Day,CUST2729,David Patel,Consumer,Canada,Berlin,P1002,Keyboard,1,688.23
3237,ORD1312,12-11-2024,16-11-2024,First Class,CUST2433,Sarah Wilson,Corporate,Germany,Delhi,P1001,Laptop,8,2329.22
3238,ORD1278,27-11-2023,01-12-2023,Standard Class,CUST2447,Sneha Miller,Home Office,USA,New York,P1003,Mouse,9,2841.94
3239,ORD1971,13-03-2025,17-03-2025,Same Day,CUST1715,Priya Brown,Home Office,Germany,Bangalore,P1006,Printer,4,3161.67
3240,ORD1695,18-12-2024,26-12-2024,Second Class,CUST2044,John Miller,Consumer,Germany,Toronto,P1001,Laptop,7,1017.47
3241,ORD2241,30-03-2025,08-04-2025,Same Day,CUST2172,Amit Wilson,Corporate,USA,Berlin,P1005,Headphones,4,2948.4
3242,ORD1476,23-11-2023,30-11-2023,Second Class,CUST1982,Rahul Johnson,Home Office,Germany,Toronto,P1006,Printer,8,2056.04
3243,ORD1318,29-04-2024,03-05-2024,Second Class,CUST1961,Daniel Wilson,Consumer,Canada,Delhi,P1006,Printer,1,4267.89
3244,ORD1841,10-03-2024,14-03-2024,First Class,CUST1242,Jane Wilson,Home Office,USA,Pune,P1004,Monitor,6,2021.87
3245,ORD1401,19-09-2023,25-09-2023,Same Day,CUST1867,Robert Brown,Home Office,Germany,Toronto,P1003,Mouse,3,4440.13
3246,ORD1399,09-01-2024,17-01-2024,First Class,CUST2130,David Patel,Corporate,India,New York,P1001,Laptop,4,1390.93
3247,ORD1594,31-05-2023,02-06-2023,Standard Class,CUST2913,Emily Wilson,Home Office,UK,New York,P1002,Keyboard,10,1695.63
3248,ORD2313,23-10-2023,26-10-2023,First Class,CUST1735,Daniel Wilson,Corporate,USA,Pune,P1002,Keyboard,6,419.24
3249,ORD2278,24-04-2023,26-04-2023,First Class,CUST3011,,Consumer,UK,Toronto,P1007,Router,5,931.27
3250,ORD2221,18-06-2025,27-06-2025,Second Class,CUST2037,Priya Davis,Corporate,USA,Berlin,P1008,SSD,6,3835.13
3251,ORD2167,11-04-2025,13-04-2025,Second Class,CUST1008,John Gupta,Corporate,India,New York,P1006,Printer,6,4908.78
3252,ORD2333,19-03-2023,28-03-2023,First Class,CUST2966,Olivia Miller,Consumer,USA,Mumbai,P1004,Monitor,6,4791.41
3253,ORD2142,25-06-2023,30-06-2023,Second Class,CUST1312,John Taylor,Consumer,USA,New York,P1006,Printer,7,4899.48
3254,ORD1488,30-01-2025,07-02-2025,Second Class,CUST2263,Sarah Smith,Home Office,India,New York,P1007,Router,7,115.57
3255,ORD1861,24-01-2025,03-02-2025,Standard Class,CUST1108,Robert Miller,Home Office,Canada,Bangalore,P1007,Router,8,4570.02
3256,ORD2243,15-04-2023,18-04-2023,Same Day,CUST3448,Anjali Smith,Corporate,UK,Mumbai,P1002,Keyboard,7,433.76
3257,ORD1545,24-03-2024,26-03-2024,Standard Class,CUST1419,Jane Brown,Corporate,India,Delhi,P1006,Printer,4,452.91
3258,ORD1090,02-01-2023,07-01-2023,Second Class,CUST2968,Michael Taylor,Home Office,Germany,Toronto,P1001,Laptop,9,4811.52
3259,ORD2308,17-05-2023,01-01-2022,Standard Class,CUST3269,Robert Johnson,Corporate,Germany,New York,P1003,Mouse,3,1891.03
3260,ORD1946,25-09-2024,02-10-2024,Same Day,CUST3069,Olivia Wilson,Consumer,India,Mumbai,P1007,Router,2,1465.29
3261,ORD1569,08-05-2025,13-05-2025,First Class,CUST2606,John Gupta,Consumer,Canada,Delhi,P1003,Mouse,4,3542.51
3262,ORD2092,09-03-2024,11-03-2024,First Class,CUST1694,Amit Patel,Home Office,Germany,New York,P1006,Printer,8,4877.67
3263,ORD2351,26-04-2024,03-05-2024,Same Day,CUST3493,Amit Brown,Home Office,USA,Mumbai,P1004,Monitor,6,1606.24
3264,ORD1978,11-08-2024,19-08-2024,Same Day,CUST2816,Robert Smith,Corporate,UK,Pune,P1004,Monitor,1,1876.41
3265,ORD1447,11-09-2024,16-09-2024,First Class,CUST1018,Chris Wilson,Consumer,Germany,Mumbai,P1002,Keyboard,4,1737.95
3266,ORD1888,29-01-2025,30-01-2025,First Class,CUST3259,Sneha Sharma,Home Office,Canada,Toronto,P1003,Mouse,1,4280.24
3267,ORD1858,05-08-2023,11-08-2023,Same Day,CUST2608,John Gupta,Corporate,India,Delhi,P1005,Headphones,2,331.86
3268,ORD2024,25-10-2023,28-10-2023,Second Class,CUST1560,Robert Wilson,Home Office,UK,Pune,P1007,Router,9,165.53
3269,ORD1267,25-05-2025,30-05-2025,First Class,CUST1249,Amit Patel,Home Office,USA,London,P1006,Printer,7,1898.83
3270,ORD1688,11-06-2023,16-06-2023,Same Day,CUST2856,Chris Miller,Corporate,India,Berlin,P1004,Monitor,7,4609.68
3271,ORD1742,03-03-2025,09-03-2025,Second Class,CUST2990,Olivia Wilson,Home Office,UK,Delhi,P1008,SSD,6,426.44
3272,ORD1349,05-12-2023,14-12-2023,Same Day,CUST2875,Chris Miller,Home Office,India,Pune,P1005,Headphones,8,4036.9
3273,ORD1347,22-05-2025,25-05-2025,Second Class,CUST2121,Rahul Sharma,Corporate,USA,Bangalore,P1008,SSD,10,2017.17
3274,ORD1521,25-11-2024,05-12-2024,Second Class,CUST1246,Daniel Davis,Home Office,Germany,London,P1001,Laptop,5,238.33
3275,ORD1001,02-03-2023,11-03-2023,Standard Class,CUST2402,Rahul Johnson,Consumer,UK,Delhi,P1005,Headphones,7,2842.95
3276,ORD1655,26-04-2024,02-05-2024,First Class,CUST1283,Anjali Davis,Home Office,Germany,Berlin,P1004,Monitor,7,3541.89
3277,ORD1683,14-06-2023,24-06-2023,Same Day,CUST1288,David Brown,Home Office,Canada,Delhi,P1005,Headphones,1,1392.04
3278,ORD2046,29-12-2023,01-01-2024,Same Day,CUST2007,Sarah Wilson,Corporate,India,Pune,P1001,Laptop,9,3014.15
3279,ORD2076,22-05-2024,26-05-2024,Second Class,CUST3135,Michael Sharma,Corporate,Germany,Bangalore,P1008,SSD,4,3473.14
3280,ORD1084,21-10-2023,23-10-2023,Same Day,CUST1348,Chris Sharma,Consumer,USA,Bangalore,P1002,Keyboard,4,352.72
3281,ORD1765,26-10-2023,31-10-2023,First Class,CUST2023,Robert Sharma,Consumer,USA,Mumbai,P1002,Keyboard,10,4594.25
3282,ORD1178,16-08-2023,24-08-2023,Second Class,CUST1273,John Miller,Consumer,Canada,Berlin,P1001,Laptop,7,2518.42
3283,ORD1937,12-03-2025,20-03-2025,Second Class,CUST2704,Emily Gupta,Corporate,UK,London,P1008,SSD,6,1529.04
3284,ORD2264,01-03-2023,05-03-2023,Standard Class,CUST2355,Chris Wilson,Consumer,UK,Pune,P1005,Headphones,2,4513.63
3285,ORD1286,26-01-2024,05-02-2024,First Class,CUST2521,Sarah Davis,Consumer,Germany,Delhi,P1004,Monitor,4,3471.18
3286,ORD1386,30-10-2024,01-11-2024,First Class,CUST1286,David Taylor,Corporate,UK,Mumbai,P1004,Monitor,8,163.05
3287,ORD1771,14-09-2023,01-01-2022,Second Class,CUST2730,John Sharma,Corporate,UK,Pune,P1007,Router,6,3179.6
3288,ORD1252,03-02-2025,08-02-2025,Same Day,CUST2789,Michael Johnson,Corporate,UK,Bangalore,P1005,Headphones,5,3321.47
3289,ORD1928,14-12-2024,24-12-2024,Second Class,CUST1223,Michael Miller,Corporate,India,Toronto,P1008,SSD,10,1669.6
3290,ORD1978,22-06-2023,28-06-2023,Standard Class,CUST1645,Sarah Patel,Home Office,Germany,Bangalore,P1003,Mouse,8,2337.38
3291,ORD1228,14-06-2023,20-06-2023,First Class,CUST3173,Chris Taylor,Home Office,India,New York,P1003,Mouse,10,1823.27
3292,ORD1169,29-01-2024,04-02-2024,First Class,CUST2284,Daniel Sharma,Home Office,UK,New York,P1002,Keyboard,7,1294.54
3293,ORD1658,28-05-2023,01-06-2023,Standard Class,CUST2056,Jane Patel,Consumer,UK,Delhi,P1001,Laptop,9,1909.62
3294,ORD2102,10-01-2024,16-01-2024,Same Day,CUST1038,Chris Johnson,Home Office,Germany,Berlin,P1005,Headphones,8,3015.63
3295,ORD1709,21-02-2025,22-02-2025,First Class,CUST2539,Priya Smith,Home Office,Germany,Bangalore,P1002,Keyboard,7,2475.96
3296,ORD2314,18-12-2023,19-12-2023,Standard Class,CUST1234,Chris Wilson,Home Office,India,Berlin,P1003,Mouse,8,4506.53
3297,ORD1066,28-04-2025,06-05-2025,First Class,CUST2734,John Davis,Consumer,Canada,Pune,P1004,Monitor,4,3334.93
3298,ORD1025,03-02-2025,11-02-2025,Standard Class,CUST2578,Olivia Wilson,Corporate,Canada,London,P1003,Mouse,3,2464.59
3299,ORD1591,25-10-2024,28-10-2024,Second Class,CUST3300,Chris Sharma,Corporate,Germany,London,P1004,Monitor,2,4799.39
3300,ORD2392,23-02-2023,02-03-2023,Standard Class,CUST2423,Emily Gupta,Consumer,UK,London,P1007,Router,7,3402.85
3301,ORD1165,30-05-2025,06-06-2025,First Class,CUST1176,Rahul Davis,Corporate,USA,Toronto,P1007,Router,5,2066.29
3302,ORD1028,16-12-2023,26-12-2023,First Class,CUST1489,Anjali Sharma,Consumer,India,Bangalore,P1006,Printer,4,2955.71
3303,ORD1850,12-07-2023,15-07-2023,First Class,CUST2521,Olivia Johnson,Home Office,USA,London,P1003,Mouse,7,-100
3304,ORD1137,30-08-2024,02-09-2024,Second Class,CUST2759,Olivia Miller,Corporate,UK,Toronto,P1002,Keyboard,10,2456.12
3305,ORD1622,22-06-2024,30-06-2024,Second Class,CUST1349,Rahul Sharma,Consumer,India,London,P1007,Router,3,2498.57
3306,ORD1104,24-09-2023,28-09-2023,Second Class,CUST1739,Chris Patel,Home Office,India,Toronto,P1007,Router,5,709.08
3307,ORD1008,04-05-2023,07-05-2023,First Class,CUST2660,Rahul Smith,Consumer,Canada,Toronto,P1008,SSD,4,4866.48
3308,ORD2240,03-04-2023,13-04-2023,Second Class,CUST2911,Sneha Smith,Home Office,UK,London,P1007,Router,4,4070.9
3309,ORD1009,06-03-2024,09-03-2024,Second Class,CUST1049,Robert Davis,Corporate,Canada,Berlin,P1003,Mouse,4,3223.81
3310,ORD1722,17-05-2024,25-05-2024,Same Day,CUST2185,Michael Miller,Home Office,UK,Pune,P1006,Printer,1,4006.33
3311,ORD1017,08-05-2025,09-05-2025,Second Class,CUST2920,Sarah Smith,Consumer,USA,New York,P1004,Monitor,9,911.87
3312,ORD1910,08-11-2023,15-11-2023,First Class,CUST1521,Sneha Davis,Corporate,Canada,Pune,P1004,Monitor,2,2806.11
3313,ORD2414,09-02-2025,12-02-2025,Invalid Mode,CUST3212,John Sharma,Home Office,Germany,London,P1001,Laptop,9,3347.67
3314,ORD1845,23-05-2023,25-05-2023,Second Class,CUST1262,Anjali Johnson,Consumer,USA,Pune,P1006,Printer,8,2447.91
3315,ORD2234,31-01-2023,04-02-2023,Same Day,CUST2576,Robert Davis,Corporate,Germany,New York,P1007,Router,8,917.17
3316,ORD1150,27-10-2024,31-10-2024,Same Day,CUST2336,Rahul Taylor,Corporate,UK,Mumbai,P1003,Mouse,4,1045.21
3317,ORD2400,18-05-2024,28-05-2024,Second Class,CUST3462,David Smith,Consumer,Canada,London,P1001,Laptop,4,1757.93
3318,ORD2410,22-07-2023,01-01-2022,Second Class,CUST2027,Anjali Patel,Consumer,Canada,London,P1004,Monitor,7,2285.56
3319,ORD1200,19-08-2024,25-08-2024,Second Class,CUST1223,Emily Sharma,Home Office,Canada,Mumbai,P1001,Laptop,8,3958.95
3320,ORD1257,18-12-2024,25-12-2024,Second Class,CUST2163,Daniel Miller,Corporate,Germany,Pune,P1006,Printer,9,1809.92
3321,ORD2481,05-09-2024,14-09-2024,Second Class,CUST1016,Olivia Johnson,Corporate,India,New York,P1004,Monitor,10,2360.68
3322,ORD2017,28-02-2024,04-03-2024,Second Class,CUST2638,,Corporate,UK,Berlin,P1002,Keyboard,7,4203.77
3323,ORD1281,04-06-2024,07-06-2024,Same Day,CUST1444,Daniel Miller,Home Office,UK,New York,P1003,Mouse,10,3348.73
3324,ORD1048,27-05-2025,30-05-2025,First Class,CUST3377,Chris Wilson,Consumer,UK,London,P1005,Headphones,8,2427.28
3325,ORD1838,03-06-2025,10-06-2025,Second Class,CUST3221,Amit Sharma,Corporate,UK,Mumbai,P1002,Keyboard,1,3549.82
3326,ORD2193,21-05-2025,23-05-2025,First Class,CUST2639,Anjali Gupta,Home Office,USA,Delhi,P1006,Printer,4,2843.39
3327,ORD2333,29-01-2025,04-02-2025,Same Day,CUST1062,Olivia Johnson,Home Office,UK,Pune,P1004,Monitor,3,3203.73
3328,ORD1062,01-03-2024,08-03-2024,First Class,CUST1941,Robert Smith,Home Office,Germany,Berlin,P1002,Keyboard,9,255.86
3329,ORD1897,20-05-2023,21-05-2023,Standard Class,CUST1915,Olivia Davis,Home Office,Germany,Pune,P1003,Mouse,2,831.82
3330,ORD2183,24-09-2024,01-10-2024,Same Day,CUST2755,Sarah Gupta,Consumer,India,Bangalore,P1007,Router,8,1156.55
3331,ORD1512,30-05-2024,03-06-2024,First Class,CUST2722,Priya Smith,Corporate,India,Mumbai,P1007,Router,6,2057.88
3332,ORD1667,17-05-2024,22-05-2024,Same Day,CUST3003,Priya Smith,Corporate,UK,Toronto,P1004,Monitor,8,1046.07
3333,ORD1499,19-03-2023,26-03-2023,Standard Class,CUST3418,Anjali Patel,Corporate,Canada,Berlin,P1005,Headphones,4,3607.47
3334,ORD1102,12-02-2025,18-02-2025,Standard Class,CUST1238,Daniel Brown,Corporate,USA,Pune,P1007,Router,3,4839.68
3335,ORD1360,08-03-2024,15-03-2024,First Class,CUST2114,Priya Taylor,Consumer,India,London,P1003,Mouse,9,-100
3336,ORD1028,19-05-2025,21-05-2025,Same Day,CUST1500,Daniel Patel,Home Office,Canada,Mumbai,P1005,Headphones,1,176.6
3337,ORD2187,18-11-2024,19-11-2024,Same Day,CUST1858,Amit Taylor,Corporate,UK,Toronto,P1001,Laptop,8,4592.49
3338,ORD2452,26-08-2023,31-08-2023,First Class,CUST1999,Daniel Sharma,Home Office,USA,Mumbai,P1008,SSD,9,3041.69
3339,ORD1214,04-08-2023,06-08-2023,Same Day,CUST3039,Jane Taylor,Consumer,USA,Pune,P1006,Printer,4,4797.33
3340,ORD1717,28-10-2023,31-10-2023,Second Class,CUST2468,Sneha Johnson,Consumer,India,Mumbai,P1005,Headphones,4,3790.7
3341,ORD2231,31-12-2099,05-11-2023,Second Class,CUST3365,David Johnson,Consumer,UK,Berlin,,Headphones,10,3143.03
3342,ORD2207,07-02-2023,11-02-2023,Second Class,CUST3284,Amit Gupta,Home Office,Canada,Berlin,P1003,Mouse,7,4270.29
3343,ORD1074,09-10-2024,16-10-2024,First Class,CUST1290,Olivia Davis,Corporate,India,Bangalore,P1003,Mouse,10,3078.88
3344,ORD1963,17-07-2024,21-07-2024,First Class,CUST2188,Sneha Davis,Consumer,Germany,Pune,P1008,SSD,9,1022.94
3345,ORD1489,14-06-2023,24-06-2023,Same Day,CUST1034,Michael Sharma,Corporate,USA,Delhi,P1004,Monitor,1,2386.02
3346,ORD1713,13-11-2023,22-11-2023,First Class,CUST1480,Sarah Davis,Consumer,India,Berlin,P1002,Keyboard,9,2104.06
3347,ORD1698,24-03-2024,01-04-2024,Same Day,CUST3020,Jane Miller,Consumer,Germany,Delhi,P1007,Router,1,4379.13
3348,ORD1120,09-06-2023,18-06-2023,First Class,CUST2793,David Smith,Corporate,Germany,Delhi,P1008,SSD,4,3413.9
3349,ORD1026,03-08-2023,10-08-2023,Same Day,CUST2793,Priya Taylor,Corporate,India,Delhi,P1001,Laptop,5,3810.13
3350,ORD1966,09-11-2024,12-11-2024,First Class,CUST2399,Chris Gupta,Consumer,USA,Toronto,P1007,Router,5,2902.13
3351,ORD1848,03-05-2024,08-05-2024,Standard Class,CUST2266,Emily Davis,Corporate,UK,Delhi,P1006,Printer,6,2244.84
3352,ORD1615,06-04-2025,11-04-2025,First Class,CUST1571,Anjali Sharma,Home Office,Germany,Mumbai,P1003,Mouse,2,4091.04
3353,ORD1748,17-04-2023,19-04-2023,First Class,CUST2772,Priya Davis,Consumer,Germany,London,P1002,Keyboard,2,1632.85
3354,ORD1876,21-10-2023,28-10-2023,Standard Class,CUST2508,John Sharma,Home Office,India,Bangalore,P1008,SSD,9,3689.4
3355,ORD1138,30-05-2025,09-06-2025,First Class,CUST2777,Emily Smith,Consumer,Canada,London,P1004,Monitor,9,4767.7
3356,ORD1105,12-09-2023,17-09-2023,Same Day,CUST1830,Anjali Davis,Consumer,Germany,Delhi,P1006,Printer,4,1538.23
3357,ORD1736,22-05-2023,27-05-2023,Same Day,CUST1219,Emily Johnson,Corporate,UK,Berlin,P1006,Printer,9,4695.91
3358,ORD2306,17-05-2023,24-05-2023,Standard Class,CUST1829,Chris Brown,Corporate,USA,Berlin,P1004,Monitor,2,1918.8
3359,ORD2362,21-06-2024,28-06-2024,Same Day,CUST3375,Olivia Gupta,Home Office,UK,Berlin,P1003,Mouse,7,3630.53
3360,ORD1368,09-08-2023,17-08-2023,Second Class,CUST3279,Emily Wilson,Corporate,Germany,Berlin,P1001,Laptop,3,2095.38
3361,ORD1196,07-08-2024,11-08-2024,Second Class,CUST1732,,Corporate,India,Delhi,P1002,Keyboard,4,740.51
3362,ORD2427,01-01-2023,08-01-2023,First Class,CUST1985,Sneha Miller,Corporate,India,London,P1003,Mouse,5,1741.54
3363,ORD1569,07-03-2023,16-03-2023,First Class,CUST3206,,Consumer,India,New York,P1003,Mouse,1,303.27
3364,ORD1475,22-12-2023,29-12-2023,Standard Class,CUST1831,Olivia Brown,Home Office,USA,Toronto,P1004,Monitor,8,994.38
3365,ORD2367,07-11-2023,17-11-2023,First Class,CUST2829,Rahul Taylor,Corporate,UK,Berlin,P1001,Laptop,2,2161.83
3366,ORD2031,21-08-2024,28-08-2024,Standard Class,CUST1797,Michael Patel,Consumer,Germany,Toronto,P1003,Mouse,3,4259.65
3367,ORD1835,03-07-2024,09-07-2024,First Class,CUST1861,David Gupta,Corporate,India,Delhi,P1007,Router,4,150.41
3368,ORD1348,21-05-2025,27-05-2025,Second Class,CUST3132,Rahul Wilson,Corporate,Canada,Bangalore,P1008,SSD,7,1086.22
3369,ORD1812,27-07-2023,31-07-2023,First Class,CUST2586,John Johnson,Corporate,USA,Toronto,P1001,Laptop,3,2595.04
3370,ORD1029,30-08-2023,03-09-2023,First Class,CUST3493,John Taylor,Corporate,Canada,New York,P1007,Router,10,449.64
3371,ORD1184,19-03-2024,23-03-2024,Second Class,CUST1141,Sarah Johnson,Consumer,India,Toronto,P1005,Headphones,7,1212.6
3372,ORD1768,17-03-2024,20-03-2024,First Class,CUST2486,Daniel Patel,Corporate,India,New York,P1003,Mouse,1,2690.44
3373,ORD1678,09-04-2024,19-04-2024,Second Class,CUST1666,Olivia Miller,Corporate,India,Pune,P1007,Router,1,2581.68
3374,ORD2079,13-03-2024,15-03-2024,Same Day,CUST2698,Anjali Smith,Home Office,India,Delhi,P1001,Laptop,7,4460.5
3375,ORD1606,04-03-2024,14-03-2024,Standard Class,CUST2811,David Miller,Home Office,UK,Bangalore,P1001,Laptop,9,4155.09
3376,ORD2278,19-04-2023,26-04-2023,First Class,CUST2136,Jane Smith,Corporate,Canada,Berlin,P1003,Mouse,9,2744.52
3377,ORD1654,26-04-2024,30-04-2024,Standard Class,CUST2763,Emily Smith,Consumer,UK,Delhi,P1003,Mouse,4,3882.22
3378,ORD2171,19-07-2023,25-07-2023,First Class,CUST1057,Priya Johnson,Consumer,India,Berlin,P1005,Headphones,3,3101.9
3379,ORD1767,25-01-2023,28-01-2023,Standard Class,CUST2417,Sneha Smith,Corporate,Canada,Berlin,P1004,Monitor,2,1300.28
3380,ORD1695,28-08-2023,01-09-2023,Standard Class,CUST3046,Chris Johnson,Corporate,Canada,London,P1004,Monitor,6,1314.57
3381,ORD1135,24-06-2023,04-07-2023,First Class,CUST3371,Michael Brown,Consumer,USA,Pune,P1003,Mouse,6,3941.39
3382,ORD1370,18-02-2023,27-02-2023,Second Class,CUST1453,Daniel Gupta,Corporate,Germany,Mumbai,P1006,Printer,2,4862.34
3383,ORD1323,03-03-2024,13-03-2024,Second Class,CUST2368,John Patel,Consumer,UnknownCountry,Bangalore,P1007,Router,3,1428.86
3384,ORD2229,06-03-2023,10-03-2023,Second Class,CUST1221,Sarah Brown,Corporate,India,Delhi,P1005,Headphones,8,1290.48
3385,ORD1813,13-04-2025,16-04-2025,Second Class,CUST3071,David Wilson,Consumer,USA,Berlin,P1004,Monitor,7,1806.16
3386,ORD1431,02-09-2024,12-09-2024,Second Class,CUST3302,Chris Patel,Home Office,Germany,Mumbai,P1005,Headphones,4,1162.58
3387,ORD1053,19-06-2024,26-06-2024,Standard Class,CUST2177,Amit Sharma,Home Office,USA,Delhi,P1005,Headphones,10,3261.81
3388,ORD2055,23-11-2023,24-11-2023,Standard Class,CUST2115,Olivia Taylor,Corporate,India,London,P1006,Printer,10,187.27
3389,ORD1645,01-05-2023,10-05-2023,Second Class,CUST2911,Priya Brown,Consumer,India,Mumbai,P1003,Mouse,8,1303.02
3390,ORD1526,26-04-2024,06-05-2024,Standard Class,CUST1293,Priya Johnson,Corporate,UK,Mumbai,P1004,Monitor,1,1042.03
3391,ORD1524,01-01-2024,08-01-2024,Same Day,CUST2349,Sneha Gupta,Consumer,Canada,New York,P1005,Headphones,5,3014.43
3392,ORD1829,22-01-2024,23-01-2024,Second Class,CUST1897,Robert Sharma,Home Office,India,New York,P1008,SSD,8,1353.42
3393,ORD1303,07-01-2023,16-01-2023,Invalid Mode,CUST1790,Robert Taylor,Home Office,USA,Delhi,P1002,Keyboard,6,-100
3394,ORD1271,20-03-2025,29-03-2025,Invalid Mode,CUST2253,Sarah Miller,Consumer,UK,Pune,P1005,Headphones,7,140.16
3395,ORD1810,14-09-2024,20-09-2024,Same Day,CUST2529,Michael Sharma,Corporate,Germany,New York,P1008,SSD,9,4679.84
3396,ORD1444,13-11-2024,15-11-2024,Second Class,CUST2639,Priya Taylor,Consumer,Canada,London,P1007,Router,3,1345.04
3397,ORD2326,20-07-2024,22-07-2024,First Class,CUST1999,Priya Sharma,Corporate,USA,Bangalore,P1004,Monitor,10,1140.06
